id;libelle;xp;source
1614;Bombe de Graboule;1.012;Dofous
1614;Bombe de Graboule;0.759225;Dofus2
1652;Patte d'Arakne Majeure;0.304;Dofous
1652;Patte d'Arakne Majeure;0.2283;Dofus2
1660;Ambre d'Abraknyde Sombre;0.619;Dofous
1660;Ambre d'Abraknyde Sombre;0.463875;Dofus2
1663;Écaille de Crocodaille;1.635;Dofous
1663;Écaille de Crocodaille;0.204375;Dofus2
1664;Dent de Crocodaille;0.272;Dofous
1664;Dent de Crocodaille;0.204375;Dofus2
1670;Plume Pointue de Renarbo;9.011;Dofous
1671;Avoine Magique;6.0;DPLN_2025
1671;Avoine Magique;6.0;DPLN_2026
1671;Avoine Magique;6.13;Dofous
1671;Avoine Magique;4.5978;Dofus2
1672;Poils de Darit;0.665;Dofous
1672;Poils de Darit;0.498825;Dofus2
1673;Patte d'Arakne Magique;0.443;Dofous
1673;Patte d'Arakne Magique;0.6717;Dofus2
1674;Champignon Luidegît;1.037;Dofous
1674;Champignon Luidegît;0.3267;Dofus2
1675;Os Surprise du Chafer Fantassin;0.253;Dofous
1675;Os Surprise du Chafer Fantassin;0.4854;Dofus2
1676;Osier Enchanté;6.13;Dofous
1676;Osier Enchanté;4.5978;Dofus2
1678;Noix de Grokoko Traumatisée;0.166666667;DPLN_2025
1678;Noix de Grokoko Traumatisée;0.167;DPLN_2026
1678;Noix de Grokoko Traumatisée;0.313;Dofous
1678;Noix de Grokoko Traumatisée;0.234375;Dofus2
1679;Pierre de Crystaloboule;0.25;DPLN_2025
1679;Pierre de Crystaloboule;0.25;DPLN_2026
1679;Pierre de Crystaloboule;2.662;Dofous
1679;Pierre de Crystaloboule;0.35745;Dofus2
1680;Corne Brûlée du Minotoror;47.0;DPLN_2025
1680;Corne Brûlée du Minotoror;47.0;DPLN_2026
1680;Corne Brûlée du Minotoror;71.635;Dofous
1680;Corne Brûlée du Minotoror;36.663375;Dofus2
1681;Peau Égrotante;0.5;DPLN_2025
1681;Peau Égrotante;0.5;DPLN_2026
1681;Peau Égrotante;0.354;Dofous
1681;Peau Égrotante;0.265725;Dofus2
1682;Écorce de Liroye Merline;5.0;DPLN_2025
1682;Écorce de Liroye Merline;5.0;DPLN_2026
1682;Écorce de Liroye Merline;5.112;Dofous
1682;Écorce de Liroye Merline;3.83385;Dofus2
1683;Sac à Patates Clair;0.5;DPLN_2025
1683;Sac à Patates Clair;0.5;DPLN_2026
1683;Sac à Patates Clair;1.401;Dofous
1683;Sac à Patates Clair;1.050675;Dofus2
1684;Sac à Patates Sombre;0.5;DPLN_2025
1684;Sac à Patates Sombre;0.5;DPLN_2026
1684;Sac à Patates Sombre;1.401;Dofous
1684;Sac à Patates Sombre;1.050675;Dofus2
1686;Teinture Magique de Rougeur;6.898;Dofous
1686;Teinture Magique de Rougeur;5.173125;Dofus2
1687;Teinture Magique Verdâtre;5.247;Dofous
1687;Teinture Magique Verdâtre;3.9354;Dofus2
1688;Teinture Magique Bleutée;2.648;Dofous
1688;Teinture Magique Bleutée;1.985625;Dofus2
1689;Teinture Magique Orange;2.948;Dofous
1689;Teinture Magique Orange;2.21115;Dofus2
1690;Poils du Milimulou;0.111;Dofous
1690;Poils du Milimulou;0.083175;Dofus2
1691;Faux Visage de Choudini;2.0;DPLN_2025
1691;Faux Visage de Choudini;2.0;DPLN_2026
1691;Faux Visage de Choudini;5.513;Dofous
1691;Faux Visage de Choudini;4.1346;Dofus2
1692;Teinture Magique Sombre;2.235;Dofous
1692;Teinture Magique Sombre;2.015175;Dofus2
1694;Laine du Trooll Furieux;13.096;Dofous
1694;Laine du Trooll Furieux;9.822225;Dofus2
1696;Étoffe de Choudini;22.0;DPLN_2025
1696;Étoffe de Choudini;22.0;DPLN_2026
1696;Étoffe de Choudini;33.385;Dofous
1696;Étoffe de Choudini;25.03875;Dofus2
1736;Citron;0.056;Dofous
1736;Citron;0.01875;Dofus2
1750;Poisson Pané;0.09;Dofous
1750;Poisson Pané;0.067425;Dofus2
1754;Poisson Igloo;9.0;Dofous
1754;Poisson Igloo;6.749925;Dofus2
1757;Crabe Sourimi;0.06;Dofous
1757;Crabe Sourimi;0.045;Dofus2
1759;Crabe Sourimi Exotique;6.0;Dofous
1759;Crabe Sourimi Exotique;4.5;Dofus2
1762;Poisson-Tigre;7.0;Dofous
1762;Poisson-Tigre;5.249925;Dofus2
1770;Bout de Blop Coco;0.116;Dofous
1770;Bout de Blop Coco;0.08685;Dofus2
1771;Souris verte;0.404;Dofous
1771;Souris verte;0.303;Dofus2
1773;Bout de Blop Reinette;0.116;Dofous
1773;Bout de Blop Reinette;0.08685;Dofus2
1775;Bout de Blop Griotte;0.116;Dofous
1775;Bout de Blop Griotte;0.08685;Dofus2
1777;Bout de Blop Indigo;0.116;Dofous
1777;Bout de Blop Indigo;0.08685;Dofus2
1779;Bar Rikain;0.22;Dofous
1779;Bar Rikain;0.164925;Dofus2
1782;Goujon;0.03;Dofous
1782;Goujon;0.0225;Dofus2
1784;Raie Bleue;0.19;Dofous
1784;Raie Bleue;0.142425;Dofus2
1786;Greuvette Horreur;4.0;Dofous
1786;Greuvette Horreur;3.0;Dofus2
1788;Raie de Farle;19.0;Dofous
1788;Raie de Farle;14.249925;Dofus2
1790;Goujon Kiye;3.0;Dofous
1790;Goujon Kiye;2.25;Dofus2
1792;Bar Iton;22.0;Dofous
1792;Bar Iton;16.5;Dofus2
1794;Carpe d'Iem;0.1;Dofous
1794;Carpe d'Iem;0.074925;Dofus2
1796;Carpette des sables;10.0;Dofous
1796;Carpette des sables;7.5;Dofus2
1799;Kralamoure Unique;14.0;Dofous
1799;Kralamoure Unique;10.499925;Dofus2
1801;Perche;0.17;Dofous
1801;Perche;0.1275;Dofus2
1803;Chaton-Perche;17.0;Dofous
1803;Chaton-Perche;12.75;Dofus2
1805;Sardine Brillante;0.11;Dofous
1805;Sardine Brillante;0.082425;Dofus2
1807;Sardine Sombre;11.0;Dofous
1807;Sardine Sombre;8.25;Dofus2
1844;Truite;0.05;Dofous
1844;Truite;0.037425;Dofus2
1846;Truite Ancestrale;5.0;Dofous
1846;Truite Ancestrale;3.75;Dofus2
1847;Brochet;0.12;Dofous
1847;Brochet;0.09;Dofus2
1849;Brochet Tupe-Halett;12.0;Dofous
1849;Brochet Tupe-Halett;9.0;Dofus2
1853;Requin Marché-Libre;21.0;Dofous
1853;Requin Marché-Libre;15.749925;Dofus2
1889;Plume de Crowneille;0.333333333;DPLN_2025
1889;Plume de Crowneille;0.333;DPLN_2026
1889;Plume de Crowneille;0.565;Dofous
1889;Plume de Crowneille;0.42345;Dofus2
1890;Poil de Vétauran;0.578;Dofous
1890;Poil de Vétauran;0.4335;Dofus2
1891;Peau de serpentin;0.395;Dofous
1891;Peau de serpentin;0.2964;Dofus2
1894;Poil de Gliglitch;4.545;Dofous
1894;Poil de Gliglitch;3.40875;Dofus2
1974;Feuille de salace;0.059;Dofous
1974;Feuille de Salace;0.0441;Dofus2
1984;Cendres Éternelles;0.043;Dofous
1984;Cendres Éternelles;0.0321;Dofus2
2012;Sang de Scorbute;0.0;DPLN_2025
2018;Blé d'Or;3.0;Dofous
2018;Blé d'Or;2.25;Dofus2
2021;Houblon Brillant;10.0;Dofous
2021;Houblon Brillant;7.5;Dofus2
2026;Lin Tempête;12.0;Dofous
2026;Lin Tempête;9.0;Dofus2
2029;Seigle Résistant;15.0;Dofous
2029;Seigle Résistant;11.25;Dofus2
2032;Orge en Sucre;5.0;Dofous
2032;Orge en Sucre;3.75;Dofus2
2035;Chanvre Euphorique;20.0;Dofous
2035;Chanvre Euphorique;15.0;Dofus2
2036;Avoine Aurifère;7.0;Dofous
2036;Avoine Aurifère;5.249925;Dofus2
2056;Œil de Crowneille;3.0;DPLN_2026
2056;Œil de Crowneille;3.354;Dofous
2058;Cœur de Brandon;9.674;Dofous
2059;Corbac Mort;9.217;Dofous
2059;Corbac Mort;6.75825;Dofus2
2060;Patte de Corbac;1.531;Dofous
2060;Patte de Corbac;1.122675;Dofus2
2150;Graine de Scorbute;0.565;Dofous
2150;Graine de Scorbute;0.42345;Dofus2
2179;Dent de Dragodinde;0.5;DPLN_2025
2179;Dent de dragodinde;0.5;DPLN_2026
2179;Dent de dragodinde;0.565;Dofous
2179;Dent de Dragodinde;0.42345;Dofus2
2241;Gelée Menthe Royale;2.228;Dofous
2241;Gelée Menthe Royale;1.67115;Dofus2
2242;Gelée Fraise Royale;2.228;Dofous
2242;Gelée Fraise Royale;1.67115;Dofus2
2247;Plume de Tofu Royal;17.326;Dofous
2247;Plume de Tofu Royal;12.994125;Dofus2
2249;Dent de Garglyphe;0.176;Dofous
2249;Dent de Garglyphe;0.132;Dofus2
2250;Bois de Tronknyde;0.058823529;DPLN_2025
2250;Bois de Tronknyde;0.059;DPLN_2026
2250;Bois de Tronknyde;0.206;Dofous
2250;Bois de Tronknyde;0.15465;Dofus2
2251;Méga Pierre du Craqueleur;0.5;DPLN_2025
2251;Méga Pierre du Craqueleur;0.5;DPLN_2026
2251;Méga Pierre du Craqueleur;3.263;Dofous
2251;Méga Pierre du Craqueleur;2.447325;Dofus2
2252;Dent en Or de Craqueleur;2.448;Dofous
2252;Dent en Or de Craqueleur;1.939725;Dofus2
2253;Fleur de Gloutovore;0.5;DPLN_2025
2253;Fleur de Gloutovore;0.5;DPLN_2026
2253;Fleur de Gloutovore;1.094;Dofous
2253;Fleur de Gloutovore;0.820275;Dofus2
2254;Feuille de Fourbasse;0.5;DPLN_2025
2254;Feuille de Fourbasse;0.5;DPLN_2026
2254;Feuille de Fourbasse;1.094;Dofous
2254;Feuille de Fourbasse;0.820275;Dofus2
2259;Pic de Lance de Gobet;0.206;Dofous
2259;Pic de Lance de Gobet;0.15435;Dofus2
2264;Canine de Gobelin;0.444;Dofous
2264;Canine de Gobelin;0.3327;Dofus2
2266;Lait de Cochon de Lait;1.461;Dofous
2266;Lait de Cochon de Lait;1.0956;Dofus2
2268;Scalp de Bwork Archer;0.333333333;DPLN_2025
2268;Scalp de Bwork Archer;0.333;DPLN_2026
2268;Scalp de Bwork Archer;1.382;Dofous
2268;Scalp de Bwork Archer;1.0368;Dofus2
2271;Cuir Violet de Mégabwork;6.13;Dofous
2271;Cuir Violet de Mégabwork;4.5978;Dofus2
2273;Tissu Pourpre;1.012;Dofous
2273;Tissu Pourpre;0.759225;Dofus2
2274;Bougie du Mineur Sombre;0.25;DPLN_2025
2274;Bougie du Mineur Sombre;0.25;DPLN_2026
2274;Bougie du Mineur Sombre;0.763;Dofous
2274;Bougie du Mineur Sombre;0.572025;Dofus2
2275;Cuir de Porkass;0.272;Dofous
2275;Cuir de Porkass;0.204375;Dofus2
2277;Linceul;1.627;Dofous
2277;Linceul;1.2201;Dofus2
2278;Tissu Invisible;0.682;Dofous
2278;Tissu Invisible;0.511725;Dofus2
2279;Canine Vampiresque;0.117;Dofous
2279;Canine Vampiresque;0.087375;Dofus2
2280;Paille Vampiresque;1.454;Dofous
2280;Paille Vampiresque;1.090125;Dofus2
2281;Tissu de Graboule;6.13;Dofous
2281;Tissu de Graboule;4.5978;Dofus2
2282;Touffe de Cheveux Blancs;1.627;Dofous
2282;Touffe de Cheveux Blancs;1.2201;Dofus2
2283;Œil de Kwoan;0.155;Dofous
2285;Tissu Sombre;1.064;Dofous
2285;Tissu Sombre;0.797925;Dofus2
2286;Bandelettes;0.5;DPLN_2025
2286;Bandelettes;0.5;DPLN_2026
2286;Bandelettes;1.012;Dofous
2286;Bandelettes;0.759225;Dofus2
2287;Concombre;3.0;Dofous
2287;Concombre;2.25;Dofus2
2288;Patte de Wabbit;0.292;Dofous
2288;Patte de Wabbit;0.219;Dofus2
2294;Viscères de Scarafeuille;1.297;Dofous
2294;Viscères de Scarafeuille;0.9795;Dofus2
2295;Fragment d'Épée Reptilienne;3.354;Dofous
2295;Fragment d'Épée Reptilienne;2.515125;Dofus2
2297;Flèche du Chafer Archer;0.272;Dofous
2297;Flèche du Chafer Archer;0.204375;Dofus2
2299;Mèche Rebelle d'Hell Mina;23.958;Dofous
2299;Mèche Rebelle d'Hell Mina;17.968725;Dofus2
2300;Fragment d'Os;1.766;Dofous
2300;Fragment d'Os;1.324725;Dofus2
2301;Moustache de Kolérat;0.333333333;DPLN_2025
2301;Moustache de Kolérat;0.333;DPLN_2026
2301;Moustache de Kolérat;0.565;Dofous
2301;Moustache de Kolérat;0.42345;Dofus2
2302;Langue d'Étoile;1.627;Dofous
2302;Langue d'Étoile;1.2201;Dofus2
2303;Carapace vide de Crabe;1.627;Dofous
2303;Carapace vide de Crabe;1.2201;Dofus2
2304;Fragment de Pierre Polie;0.076923077;DPLN_2025
2304;Fragment de Pierre Polie;0.077;DPLN_2026
2304;Fragment de Pierre Polie;0.549;Dofous
2304;Fragment de Pierre Polie;0.41205;Dofus2
2305;Fragment de Pierre Pointue;0.142857143;DPLN_2025
2305;Fragment de Pierre Pointue;0.143;DPLN_2026
2305;Fragment de Pierre Pointue;0.543;Dofous
2305;Fragment de Pierre Pointue;0.407325;Dofus2
2306;Cœur de Craqueleur;1.0;DPLN_2026
2306;Cœur de Craqueleur;2.896;Dofous
2316;Couteau de Roukouto;0.5;DPLN_2025
2316;Couteau de Roukouto;0.5;DPLN_2026
2316;Couteau de Roukouto;1.012;Dofous
2316;Couteau de Roukouto;0.759225;Dofus2
2318;Feuille de Rose Obscure;0.574;Dofous
2318;Feuille de Rose Obscure;0.43065;Dofus2
2320;Collier Cassé de Macien;3.0;DPLN_2025
2320;Collier Cassé de Macien;3.0;DPLN_2026
2320;Collier Cassé de Macien;3.354;Dofous
2320;Collier Cassé de Macien;2.515125;Dofus2
2321;Babines de Macien;0.333333333;DPLN_2025
2321;Babines de Macien;0.333;DPLN_2026
2321;Babines de Macien;0.565;Dofous
2321;Babines de Macien;0.42345;Dofus2
2322;Crocs de Rats;0.125;DPLN_2025
2322;Crocs de Rats;0.125;DPLN_2026
2322;Crocs de Rats;0.111;Dofous
2322;Crocs de Rats;0.083175;Dofus2
2323;Colonne Vertébrale;0.979;Dofous
2323;Colonne Vertébrale;0.7344;Dofus2
2330;Capsule Explosive;0.028571429;DPLN_2025
2330;Capsule Explosive;0.029;DPLN_2026
2330;Capsule Explosive;0.254;Dofous
2330;Capsule Explosive;0.190425;Dofus2
2336;Crâne de Chafer;1.064;Dofous
2336;Crâne de Chafer;0.797925;Dofus2
2357;Bois d'Oliviolet;0.14;Dofous
2357;Bois d'Oliviolet;0.105;Dofus2
2358;Bois de Bombu;0.11;Dofous
2358;Bois de Bombu;0.082425;Dofus2
2436;Gelée Citron;0.283;Dofous
2436;Gelée Citron;0.212025;Dofus2
2437;Gelée Citron Royale;2.228;Dofous
2437;Gelée Citron Royale;1.67115;Dofus2
2448;Cervelle de Bouftou des Cavernes;8.0;DPLN_2025
2448;Cervelle de Bouftou des Cavernes;8.0;DPLN_2026
2448;Cervelle de Bouftou des Cavernes;31.342;Dofous
2448;Cervelle de Bouftou des Cavernes;31.68255;Dofus2
2451;Patte d'Arakne des Égouts;0.665;Dofous
2451;Patte d'Arakne des Égouts;0.498825;Dofus2
2453;Œil de Ramane Strubien;1.0;DPLN_2026
2453;Œil de Ramane Strubien;0.665;Dofous
2454;Estomac de Tofu Ventripotent;1.064;Dofous
2454;Estomac de Tofu Ventripotent;0.797925;Dofus2
2455;Sang de Bouftou;0.487;Dofous
2455;Sang de Bouftou;0.361275;Dofus2
2463;Dent de Kwoan;0.974;Dofous
2463;Dent de Kwoan;0.797925;Dofus2
2464;Queue de Boostache Prépubère;0.974;Dofous
2464;Queue de Boostache Prépubère;0.797925;Dofus2
2466;Langue de Gargrouille;0.974;Dofous
2466;Langue de Gargrouille;0.797925;Dofus2
2467;Rondelles de Milirat Strubien;1.0;DPLN_2025
2467;Rondelles de Milirat Strubien;1.0;DPLN_2026
2467;Rondelles de Milirat Strubien;0.665;Dofous
2467;Rondelles de Milirat Strubien;0.498825;Dofus2
2468;Estomac de Ouassingue;1.0;DPLN_2025
2468;Estomac de Ouassingue;1.0;DPLN_2026
2468;Estomac de Ouassingue;0.18;Dofous
2468;Estomac de Ouassingue;0.797925;Dofus2
2479;Fléau de Robot Fléau;2.392;Dofous
2479;Fléau de Robot Fléau;1.794075;Dofus2
2480;Slip en cuir de Porkass;1.627;Dofous
2480;Slip en cuir de Porkass;1.2201;Dofus2
2481;Chaîne de Robot Fléau;0.395;Dofous
2481;Chaîne de Robot Fléau;0.2964;Dofus2
2482;Charnière Cassée;0.404;Dofous
2482;Charnière Cassée;0.303;Dofus2
2483;Bidule inutile;2.444;Dofous
2483;Bidule inutile;1.832625;Dofus2
2484;Trident Cassé;0.272;Dofous
2484;Trident Cassé;0.204375;Dofus2
2486;Coque Endommagée;0.395;Dofous
2486;Coque Endommagée;0.2964;Dofus2
2488;Viscères de Scorbute;3.0;DPLN_2025
2488;Viscères de Scorbute;3.0;DPLN_2026
2488;Viscères de Scorbute;3.281;Dofous
2488;Viscères de Scorbute;2.4609;Dofus2
2491;Œil d'Arakmuté;0.067;DPLN_2026
2491;Œil d'Arakmuté;0.059;Dofous
2493;Cœur de Buveur;9.011;Dofous
2495;Œil de Craquelope;0.167;DPLN_2026
2495;Œil de Craquelope;0.471;Dofous
2496;Queue de Rat d'Hyoactif;0.2;DPLN_2025
2496;Queue de Rat d'Hyoactif;0.2;DPLN_2026
2496;Queue de Rat d'Hyoactif;0.395;Dofous
2496;Queue de Rat d'Hyoactif;0.2964;Dofus2
2497;Oreille de Guerrier Mental;0.142857143;DPLN_2025
2497;Oreille de Guerrier Mental;0.143;DPLN_2026
2497;Oreille de Guerrier Mental;0.395;Dofous
2497;Oreille de Guerrier Mental;0.2964;Dofus2
2500;Kolérat Mort;3.0;DPLN_2025
2500;Kolérat Mort;3.0;DPLN_2026
2500;Kolérat Mort;3.354;Dofous
2500;Kolérat Mort;2.515125;Dofus2
2502;Papatte de Croc Gland;0.25;DPLN_2025
2502;Papatte de Croc Gland;0.25;DPLN_2026
2502;Papatte de Croc Gland;0.549;Dofous
2502;Papatte de Croc Gland;0.41205;Dofus2
2504;Langue de Craquelope;1.0;DPLN_2025
2504;Langue de Craquelope;1.0;DPLN_2026
2504;Langue de Craquelope;2.817;Dofous
2504;Langue de Craquelope;2.112525;Dofus2
2505;Baballe;3.174;Dofous
2505;Baballe;1.046775;Dofus2
2506;Grelot;2.405;Dofous
2506;Grelot;1.803525;Dofus2
2507;Peau de Larve Champêtre;2.43;Dofous
2507;Peau de Larve Champêtre;1.8228;Dofus2
2508;Venin de Serpentin;2.38;Dofous
2508;Venin de Serpentin;1.784625;Dofus2
2509;Dent de Larve Champêtre;0.404;Dofous
2509;Dent de Larve Champêtre;0.303;Dofus2
2510;Estomac de Gliglidoudur;25.726;Dofous
2510;Estomac de Gliglidoudur;19.2948;Dofus2
2511;Cuir de Gliglibido;4.363;Dofous
2511;Cuir de Gliglibido;3.2724;Dofus2
2512;Queue de Sanglier des Plaines;1.5;Dofous
2512;Queue de Sanglier des Plaines;1.125;Dofus2
2513;Étoffe de Gliglidoudur;4.363;Dofous
2513;Étoffe de Gliglidoudur;3.2724;Dofus2
2514;Sabot de Gliglicérin;25.971;Dofous
2514;Sabot de Gliglicérin;19.47855;Dofus2
2515;Groin de Sanglier des Plaines;0.249;Dofous
2515;Groin de Sanglier des Plaines;0.186375;Dofus2
2516;Défense de Gliglicérin;4.363;Dofous
2516;Défense de Gliglicérin;3.2724;Dofus2
2527;Clakoss;36.856;Dofous
2527;Clakoss;30.210975;Dofus2
2528;Ongle de Kanigrou;0.628;Dofous
2528;Ongle de Kanigrou;0.470925;Dofus2
2539;Substrat de Buisson;2.85;Dofous
2539;Substrat de Buisson;3.037425;Dofus2
2540;Substrat de Futaie;5.4;Dofous
2540;Substrat de Futaie;4.049925;Dofus2
2543;Substrat de Fascine;7.65;Dofous
2543;Substrat de Fascine;10.2375;Dofus2
2549;Boîte de Vétauran;0.453;Dofous
2549;Boîte de Vétauran;0.34005;Dofus2
2550;Étoffe de Foufayteur;3.391;Dofous
2550;Étoffe de Foufayteur;2.54325;Dofus2
2551;Oreille de Foufayteur;0.565;Dofous
2551;Oreille de Foufayteur;0.42345;Dofus2
2552;Œil de Kanigrou;3.74;Dofous
2553;Gros Boulet;0.301;Dofous
2554;Côtes de Porkass;1.627;Dofous
2554;Côtes de Porkass;1.2201;Dofus2
2555;Courroie en cuir;2.38;Dofous
2555;Courroie en cuir;1.784625;Dofus2
2558;Blop mort;1.685;Dofous
2558;Blop Mort;1.035675;Dofus2
2559;Crinière de Troollaraj;2.214;Dofous
2559;Crinière de Troollaraj;1.660275;Dofus2
2560;Épaulière de Troolligark;13.096;Dofous
2560;Épaulière de Troolligark;9.822225;Dofus2
2561;Bracelet de Force de Trooll;13.096;Dofous
2561;Bracelet de Force de Trooll;9.822225;Dofus2
2562;Slip de Troollaraj;13.096;Dofous
2562;Slip de Troollaraj;9.822225;Dofus2
2563;Peau de Larve Jaune;0.075;Dofous
2563;Peau de Larve Jaune;0.056175;Dofus2
2564;Sourcils de Tronknyde;0.5;DPLN_2025
2564;Sourcils de Tronknyde;0.5;DPLN_2026
2564;Sourcils de Tronknyde;1.226;Dofous
2564;Sourcils de Tronknyde;0.919725;Dofus2
2565;Rondelle de Bois;1.064;Dofous
2565;Rondelle de Bois;0.797925;Dofus2
2566;Tranche Magique de Krambwork;6.13;Dofous
2566;Tranche Magique de Krambwork;4.5978;Dofus2
2571;Patte de Tofukaz;0.176;Dofous
2571;Patte de Tofukaz;0.132;Dofus2
2572;Estomac de Tofukaz;1.064;Dofous
2572;Estomac de Tofukaz;0.797925;Dofus2
2574;Crinière de Scélérat Strubien;1.0;DPLN_2025
2574;Crinière de Scélérat Strubien;1.0;DPLN_2026
2574;Crinière de Scélérat Strubien;0.582;Dofous
2574;Crinière de Scélérat Strubien;0.4365;Dofus2
2575;Scalp de Mulounoké;8.0;DPLN_2025
2575;Scalp de Mulounoké;8.0;DPLN_2026
2575;Scalp de Mulounoké;8.043;Dofous
2575;Scalp de Mulounoké;6.03225;Dofus2
2576;Scalp de Milimulou;0.667;Dofous
2576;Scalp de Milimulou;0.49995;Dofus2
2577;Scalp du Meulou;5.469;Dofous
2577;Scalp du Meulou;4.101525;Dofus2
2578;Œil de Cocholou;0.5;DPLN_2026
2578;Œil de Cocholou;1.349;Dofous
2579;Œil de Tofu Noir;0.176;Dofous
2581;Dents de Mulou;7.867;Dofous
2583;Œil de Raul Mops;0.272;Dofous
2584;Main de Boo;0.565;Dofous
2584;Main de Boo;0.42345;Dofus2
2585;Cœur de Boue du Boo;0.692;Dofous
2586;Aile de dragodinde rousse sauvage;3.391;Dofous
2586;Aile de Dragodinde Rousse Sauvage;2.54325;Dofus2
2588;Aile de Dragodinde;0.5;DPLN_2025
2588;Aile de dragodinde;0.5;DPLN_2026
2588;Aile de dragodinde;2.868;Dofous
2588;Aile de Dragodinde;2.150625;Dofus2
2598;Queue de dragodinde sauvage;0.565;Dofous
2599;Pic de Dragodinde;0.142857143;DPLN_2025
2599;Pic de Dragodinde;0.3597;Dofus2
2602;Plume de Domoizelle;0.5;DPLN_2025
2602;Plume de Domoizelle;0.5;DPLN_2026
2602;Plume de Domoizelle;1.094;Dofous
2602;Plume de Domoizelle;0.820275;Dofus2
2605;Plume de Dostrogo;1.094;Dofous
2605;Plume de Dostrogo;0.820275;Dofus2
2607;Trukikol Mort;0.5;DPLN_2025
2607;Trukikol Mort;0.5;DPLN_2026
2607;Trukikol Mort;1.094;Dofous
2607;Trukikol Mort;0.820275;Dofus2
2609;Carapace Verte;0.166666667;DPLN_2025
2609;Carapace Verte;0.234375;Dofus2
2610;Carapace Rouge;0.166666667;DPLN_2025
2610;Carapace Rouge;0.234375;Dofus2
2611;Carapace Jaune;0.166666667;DPLN_2025
2611;Carapace Jaune;0.234375;Dofus2
2613;Carapace Bleue;0.166666667;DPLN_2025
2613;Carapace Bleue;0.234375;Dofus2
2617;Tranche de Nodkoko;0.166666667;DPLN_2025
2617;Tranche de Nodkoko;0.167;DPLN_2026
2617;Tranche de Nodkoko;0.313;Dofous
2617;Tranche de Nodkoko;0.234375;Dofus2
2618;Kokopaille;0.083333333;DPLN_2025
2618;Kokopaille;0.083;DPLN_2026
2618;Kokopaille;0.304;Dofous
2618;Kokopaille;0.2277;Dofus2
2619;Lait de Tortue;1.0;DPLN_2025
2619;Lait de Tortue;1.0;DPLN_2026
2619;Lait de Tortue;1.866;Dofous
2619;Lait de Tortue;1.3992;Dofus2
2620;Rhum de Qualité;0.5;DPLN_2025
2620;Rhum de Qualité;0.5;DPLN_2026
2620;Rhum de Qualité;1.103;Dofous
2620;Rhum de Qualité;0.826875;Dofus2
2621;Barbe du Chouque;2.0;DPLN_2025
2621;Barbe du Chouque;2.0;DPLN_2026
2621;Barbe du Chouque;5.513;Dofous
2621;Barbe du Chouque;4.1346;Dofus2
2622;Boulet de Canondorf;0.5;DPLN_2025
2622;Boulet de Canondorf;0.5;DPLN_2026
2622;Boulet de Canondorf;1.103;Dofous
2622;Boulet de Canondorf;0.826875;Dofus2
2623;Bwak Squelettique;22.0;DPLN_2025
2623;Bwak Squelettique;22.0;DPLN_2026
2623;Bwak Squelettique;33.385;Dofous
2623;Bwak Squelettique;25.03875;Dofus2
2624;Feuille de Tikoko;0.166666667;DPLN_2025
2624;Feuille de Tikoko;0.167;DPLN_2026
2624;Feuille de Tikoko;0.313;Dofous
2624;Feuille de Tikoko;0.234375;Dofus2
2625;Poupée Vaudou Eth;0.25;DPLN_2025
2625;Poupée Vaudou Eth;0.25;DPLN_2026
2625;Poupée Vaudou Eth;0.446;Dofous
2625;Poupée Vaudou Eth;0.3342;Dofus2
2626;Poupée Vaudou Jav;0.25;DPLN_2025
2626;Poupée Vaudou Jav;0.25;DPLN_2026
2626;Poupée Vaudou Jav;0.446;Dofous
2626;Poupée Vaudou Jav;0.3342;Dofus2
2627;Poupée Vaudou Sarbak;0.25;DPLN_2025
2627;Poupée Vaudou Sarbak;0.25;DPLN_2026
2627;Poupée Vaudou Sarbak;0.446;Dofous
2627;Poupée Vaudou Sarbak;0.3342;Dofus2
2628;Poupée Vaudou Ark;0.25;DPLN_2025
2628;Poupée Vaudou Ark;0.25;DPLN_2026
2628;Poupée Vaudou Ark;0.446;Dofous
2628;Poupée Vaudou Ark;0.3342;Dofus2
2632;Glouto Rhum;0.5;DPLN_2025
2632;Glouto Rhum;0.5;DPLN_2026
2632;Glouto Rhum;1.591;Dofous
2632;Glouto Rhum;0.820275;Dofus2
2642;Mâchoire de Rib;1.073;Dofous
2642;Mâchoire de Rib;0.80445;Dofus2
2645;Groin de Dragon Cochon;2.0;DPLN_2025
2645;Groin de Dragon Cochon;2.0;DPLN_2026
2645;Groin de Dragon Cochon;5.469;Dofous
2645;Groin de Dragon Cochon;4.101525;Dofus2
2646;Slip en cuir de Cochon de Lait;1.804;Dofous
2646;Slip en cuir de Cochon de Lait;1.353075;Dofus2
2647;Oreille de Médibwork;1.012;Dofous
2647;Oreille de Médibwork;0.759225;Dofus2
2648;Griffes de Kwak;0.254;Dofous
2648;Griffes de Kwak;0.190275;Dofus2
2649;Ver de Terre;1.515;Dofous
2649;Ver de Terre;1.136175;Dofus2
2650;Ver d'Eau;1.515;Dofous
2650;Ver d'Eau;1.136175;Dofus2
2651;Ver de Feu;1.515;Dofous
2651;Ver de Feu;1.136175;Dofus2
2652;Ver d'Air;1.515;Dofous
2652;Ver d'Air;1.136175;Dofus2
2653;Arakne Majeure Morte;1.982;Dofous
2653;Arakne Majeure Morte;1.486125;Dofus2
2654;Eau de Kwapa;18.104;Dofous
2654;Eau de Kwapa;13.578;Dofus2
2656;Os rongé de Gobichon;0.206;Dofous
